#     FILENAME=Skynet_58945_M31_center_44909_54513.A.onoff.cal.txt
#     BASENAME=Skynet_58945_M31_center_44909_54513
#      CONTROL=SKYNET
#     PROJCODE=Skynet_58945_M31_center_44909
#     DATAROOT=/raid/scratch/cyborg/SkynetData
#      DATADIR=/raid/scratch/cyborg
#     DATADIR2=/raid/scratch/cyborg/SkynetData/Skynet_58945_M31_center_44909/C
#     SCANNAME=2020_03_09_19
#     SRC_NAME=M31_center
#     OBSERVER=unioncollege_21317
#     DATE_OBS=2020-04-06T10:37:35.410
#        OBSID=44909
#      SCANNUM=54513
#          MJD=58945.4427709
#          UTC=38255
#     SCANTYPE=onoff
#     DATAMODE=HIRES
#     RECEIVER=Rx1_2
#      OBSFREQ=1395.0000
# Actual_FREQ1=1423.0000,
# Actual_FREQ2=1423.0000
#    LO1Tuning=6873.0000
#     RFFILTER=1355_1435
#        OBSBW=-15.6250
#     EFFBANDW=15.6250
#        NCHAN=1024
#    STARTCHAN=51
#     STOPCHAN=972
#         TINT=0.3000
#         TBIN=0.00013107
#       ACCLEN=2048 
#     DURATION=170.70
#     EXPOSURE=125.68
#        FOCUS=36.895
#       RA,DEC=00:42:49.47, 41:16:05.68
#      RA(deg)=9.35542
#     DEC(deg)=41.26853
#   WIDTH(deg)=2.0556x0.0307
#    AZIM(deg)=52.9391
#    ELEV(deg)=21.2669
#     COORDREF=RA_DEC_
#         HREF=10.6846
#         VREF=41.2687
#      RADESYS=FK5
#       OFFSYS=RADEC
#      EQUINOX=2000.00
#     IFATTENS=21.00, 5.00
#   BALANCELEV=1.200 
#   POWER_XLYR=[0.23, 0.2] 
#       VELDEF=RADI-OBS 
#     VELOCITY=0.000 
#         NPOL=2 
#      POLMODE=Linear 
#      POLTYPE=XXYY 
#      WARNING=None 
#     NOISECAL=HI 
#       PRECAL=2 
#      POSTCAL=2 
#     CRYOTEMP=15 
#      BOXTEMP=23 
#         TSYS=XX1:39.30, YY1:39.85
#         TSYS=XX2:39.30, YY2:39.85
#         TCAL=XX1:9.18, YY1:10.14
#         TCAL=XX2:9.18, YY2:10.14
# Calibrated spectra: Tsys*(ON-OFF)/OFF 
#                
#                
#Freq1(MHz)         XX1          YY1   Freq2(MHz)       XX2         YY2 
   1427.92859       1.1800       1.3322    1427.92859       1.1800       1.3322
   1427.91333       1.2286       1.2993    1427.91333       1.2286       1.2992
   1427.89807       1.1047       1.3451    1427.89807       1.1046       1.3450
   1427.88281       1.2710       1.4025    1427.88281       1.2710       1.4025
   1427.86755       1.1449       1.3506    1427.86755       1.1449       1.3506
   1427.85229       1.2216       1.3694    1427.85229       1.2216       1.3693
   1427.83704       1.1560       1.3558    1427.83704       1.1560       1.3557
   1427.82178       1.1005       1.4277    1427.82178       1.1005       1.4277
   1427.80652       1.0798       1.3836    1427.80652       1.0798       1.3835
   1427.79126       1.1526       1.3413    1427.79126       1.1526       1.3413
   1427.77600       1.0575       1.4241    1427.77600       1.0574       1.4241
   1427.76074       1.1511       1.3625    1427.76074       1.1511       1.3624
   1427.74548       1.1782       1.2929    1427.74548       1.1782       1.2928
   1427.73022       1.0433       1.3465    1427.73022       1.0433       1.3464
   1427.71497       1.1850       1.3338    1427.71497       1.1850       1.3338
   1427.69971       1.0948       1.3658    1427.69971       1.0948       1.3657
   1427.68445       1.0823       1.3851    1427.68445       1.0822       1.3851
   1427.66919       1.1737       1.3167    1427.66919       1.1736       1.3167
   1427.65393       1.0756       1.3054    1427.65393       1.0756       1.3053
   1427.63867       1.1192       1.3692    1427.63867       1.1191       1.3692
   1427.62341       1.1890       1.3988    1427.62341       1.1890       1.3987
   1427.60815       1.0612       1.2904    1427.60815       1.0612       1.2903
   1427.59290       1.0344       1.3685    1427.59290       1.0344       1.3684
   1427.57764       1.0260       1.3337    1427.57764       1.0260       1.3337
   1427.56238       1.1055       1.4099    1427.56238       1.1055       1.4098
   1427.54712       0.9983       1.4053    1427.54712       0.9983       1.4053
   1427.53186       1.1490       1.3899    1427.53186       1.1490       1.3898
   1427.51660       1.1400       1.3881    1427.51660       1.1400       1.3880
   1427.50134       1.1903       1.3378    1427.50134       1.1903       1.3378
   1427.48608       1.0598       1.3728    1427.48608       1.0597       1.3727
   1427.47083       1.0576       1.4079    1427.47083       1.0576       1.4078
   1427.45557       1.1098       1.3959    1427.45557       1.1098       1.3958
   1427.44031       1.0356       1.3806    1427.44031       1.0356       1.3805
   1427.42505       1.0675       1.4191    1427.42505       1.0675       1.4191
