#     FILENAME=Skynet_59284_M31_35kpc_Spoor_52431_1402.A.onoff.cal.txt
#     BASENAME=Skynet_59284_M31_35kpc_Spoor_52431_1402
#      CONTROL=SKYNET
#     PROJCODE=Skynet_59284_M31_35kpc_Spoor_52431
#     DATAROOT=/raid/scratch/cyborg/SkynetData
#      DATADIR=/raid/scratch/cyborg
#     DATADIR2=/raid/scratch/cyborg/SkynetData/Skynet_59284_M31_35kpc_Spoor_52
#     SCANNAME=2019_06_26_10
#     SRC_NAME=M31_35kpc_Spoor
#     OBSERVER=unioncollege_21317
#     DATE_OBS=2021-03-11T12:19:02.270
#        OBSID=52431
#      SCANNUM=1402
#          MJD=59284.5132207
#          UTC=44342
#     SCANTYPE=onoff
#     DATAMODE=HIRES
#     RECEIVER=Rx1_2
#      OBSFREQ=1395.0000
# Actual_FREQ1=1420.4000,
# Actual_FREQ2=1420.4000
#    LO1Tuning=6870.4000
#     RFFILTER=1355_1435
#        OBSBW=-15.6250
#     EFFBANDW=15.6250
#        NCHAN=1024
#    STARTCHAN=51
#     STOPCHAN=972
#         TINT=0.3000
#         TBIN=0.00419430
#       ACCLEN=2048 
#     DURATION=324.00
#     EXPOSURE=250.46
#        FOCUS=37.071
#       RA,DEC=00:34:30.27, 39:14:24.59
#      RA(deg)=7.30615
#     DEC(deg)=39.24048
#   WIDTH(deg)=2.0630x0.0250
#    AZIM(deg)=55.6250
#    ELEV(deg)=21.4113
#     COORDREF=RA_DEC_
#         HREF=8.5971
#         VREF=39.2405
#      RADESYS=FK5
#       OFFSYS=RADEC
#      EQUINOX=2000.00
#     IFATTENS=21.00, 14.00
#   BALANCELEV=1.200 
#   POWER_XLYR=[3.13, 2.73] 
#       VELDEF=RADI-OBS 
#     VELOCITY=0.000 
#         NPOL=2 
#      POLMODE=Linear 
#      POLTYPE=XXYY 
#      WARNING=None 
#     NOISECAL=HI 
#       PRECAL=2 
#      POSTCAL=2 
#     CRYOTEMP=15 
#      BOXTEMP=26 
#         TSYS=XX1:36.14, YY1:43.52
#         TSYS=XX2:36.14, YY2:43.52
#         TCAL=XX1:9.17, YY1:10.07
#         TCAL=XX2:9.17, YY2:10.07
# Calibrated spectra: Tsys*(ON-OFF)/OFF 
#                
#                
#Freq1(MHz)         XX1          YY1   Freq2(MHz)       XX2         YY2 
   1425.43540       0.8297       0.7304    1425.43540       0.8298       0.7304
   1425.42014       0.7655       0.7265    1425.42014       0.7655       0.7265
   1425.40488       0.8346       0.7692    1425.40488       0.8347       0.7692
   1425.38962       0.7558       0.6731    1425.38962       0.7559       0.6731
   1425.37437       0.7977       0.7038    1425.37437       0.7978       0.7038
   1425.35911       0.7626       0.7926    1425.35911       0.7626       0.7926
   1425.34385       0.7597       0.7242    1425.34385       0.7597       0.7242
   1425.32859       0.7257       0.7946    1425.32859       0.7257       0.7946
   1425.31333       0.7167       0.7355    1425.31333       0.7167       0.7355
   1425.29807       0.7196       0.8495    1425.29807       0.7197       0.8495
   1425.28281       0.7380       0.7562    1425.28281       0.7380       0.7562
   1425.26755       0.8111       0.7234    1425.26755       0.8111       0.7234
   1425.25229       0.7486       0.8209    1425.25229       0.7487       0.8209
   1425.23704       0.7109       0.8352    1425.23704       0.7109       0.8352
   1425.22178       0.7481       0.8007    1425.22178       0.7482       0.8007
   1425.20652       0.7111       0.8015    1425.20652       0.7111       0.8015
   1425.19126       0.7229       0.8321    1425.19126       0.7230       0.8321
   1425.17600       0.7179       0.7410    1425.17600       0.7179       0.7410
   1425.16074       0.6873       0.7582    1425.16074       0.6874       0.7582
   1425.14548       0.7139       0.8211    1425.14548       0.7140       0.8211
   1425.13022       0.7306       0.7147    1425.13022       0.7307       0.7147
   1425.11497       0.6706       0.7954    1425.11497       0.6707       0.7954
   1425.09971       0.7002       0.7899    1425.09971       0.7002       0.7899
   1425.08445       0.6917       0.7843    1425.08445       0.6918       0.7843
   1425.06919       0.6704       0.8046    1425.06919       0.6705       0.8046
   1425.05393       0.6613       0.9062    1425.05393       0.6613       0.9062
   1425.03867       0.6512       0.8747    1425.03867       0.6513       0.8747
   1425.02341       0.6027       0.8174    1425.02341       0.6028       0.8174
   1425.00815       0.6352       0.8071    1425.00815       0.6353       0.8071
   1424.99290       0.6309       0.8522    1424.99290       0.6310       0.8522
   1424.97764       0.6493       0.7788    1424.97764       0.6493       0.7788
   1424.96238       0.6824       0.8314    1424.96238       0.6824       0.8314
   1424.94712       0.6135       0.8331    1424.94712       0.6136       0.8331
   1424.93186       0.5591       0.8213    1424.93186       0.5591       0.8213
   1424.91660       0.6382       0.8574    1424.91660       0.6383       0.8574
   1424.90134       0.6191       0.7999    1424.90134       0.6192       0.7999
   1424.88608       0.5646       0.7821    1424.88608       0.5646       0.7821
   1424.87083       0.6068       0.7839    1424.87083       0.6068       0.7839
   1424.85557       0.5778       0.7532    1424.85557       0.5779       0.7532
   1424.84031       0.6230       0.8049    1424.84031       0.6230       0.8049
   1424.82505       0.5904       0.8484    1424.82505       0.5904       0.8484
   1424.80979       0.5383       0.8121    1424.80979       0.5384       0.8121
   1424.79453       0.5923       0.8602    1424.79453       0.5923       0.8602
   1424.77927       0.5454       0.8486    1424.77927       0.5454       0.8486
   1424.76401       0.5212       0.8509    1424.76401       0.5213       0.8509
   1424.74875       0.5073       0.8946    1424.74875       0.5074       0.8946
   1424.73350       0.5487       0.9267    1424.73350       0.5488       0.9267
   1424.71824       0.5358       0.8700    1424.71824       0.5359       0.8700
   1424.70298       0.5258       0.8635    1424.70298       0.5258       0.8635
   1424.68772       0.5255       0.9200    1424.68772       0.5255       0.9200
   1424.67246       0.4902       0.8640    1424.67246       0.4902       0.8640
   1424.65720       0.4867       0.8779    1424.65720       0.4867       0.8779
   1424.64194       0.5371       0.8891    1424.64194       0.5371       0.8891
   1424.62668       0.4955       0.9307    1424.62668       0.4955       0.9307
   1424.61143       0.5188       0.8640    1424.61143       0.5188       0.8640
   1424.59617       0.5385       0.8660    1424.59617       0.5385       0.8660
   1424.58091       0.4349       0.8774    1424.58091       0.4350       0.8774
   1424.56565       0.5177       0.9576    1424.56565       0.5177       0.9576
   1424.55039       0.5066       0.9398    1424.55039       0.5067       0.9398
   1424.53513       0.5057       0.8674    1424.53513       0.5058       0.8674
   1424.51987       0.4245       0.9735    1424.51987       0.4245       0.9735
   1424.50461       0.4641       0.9677    1424.50461       0.4642       0.9677
   1424.48936       0.4552       0.8944    1424.48936       0.4552       0.8944
   1424.47410       0.4113       0.9367    1424.47410       0.4113       0.9367
   1424.45884       0.4055       0.9590    1424.45884       0.4055       0.9590
   1424.44358       0.4272       1.0033    1424.44358       0.4273       1.0033
   1424.42832       0.4338       0.8709    1424.42832       0.4338       0.8709
   1424.41306       0.4253       0.9288    1424.41306       0.4253       0.9288
   1424.39780       0.4214       0.9815    1424.39780       0.4214       0.9815
   1424.38254       0.3992       0.9791    1424.38254       0.3992       0.9791
   1424.36729       0.4446       1.0792    1424.36729       0.4446       1.0792
   1424.35203       0.4228       1.0746    1424.35203       0.4228       1.0746
   1424.33677       0.3904       0.9631    1424.33677       0.3904       0.9631
   1424.32151       0.3650       0.9230    1424.32151       0.3650       0.9230
   1424.30625       0.3701       1.0120    1424.30625       0.3701       1.0120
   1424.29099       0.4008       0.9887    1424.29099       0.4008       0.9887
   1424.27573       0.3674       1.0039    1424.27573       0.3675       1.0039
   1424.26047       0.4692       1.0094    1424.26047       0.4693       1.0094
   1424.24521       0.3570       1.0140    1424.24521       0.3570       1.0140
   1424.22996       0.3475       1.0087    1424.22996       0.3475       1.0087
   1424.21470       0.4230       0.9280    1424.21470       0.4230       0.9280
   1424.19944       0.3613       0.9889    1424.19944       0.3613       0.9889
   1424.18418       0.3711       1.0295    1424.18418       0.3711       1.0295
   1424.16892       0.3046       1.0310    1424.16892       0.3046       1.0310
   1424.15366       0.3504       1.0283    1424.15366       0.3504       1.0283
   1424.13840       0.3226       0.9921    1424.13840       0.3226       0.9921
   1424.12314       0.2713       1.0235    1424.12314       0.2713       1.0235
   1424.10789       0.2918       1.0605    1424.10789       0.2918       1.0605
   1424.09263       0.3273       1.0797    1424.09263       0.3273       1.0797
   1424.07737       0.3238       1.0235    1424.07737       0.3238       1.0235
   1424.06211       0.3626       1.1629    1424.06211       0.3626       1.1629
   1424.04685       0.2761       1.0194    1424.04685       0.2761       1.0194
   1424.03159       0.2434       1.0230    1424.03159       0.2435       1.0230
   1424.01633       0.3045       1.0449    1424.01633       0.3046       1.0449
   1424.00107       0.2965       1.0325    1424.00107       0.2965       1.0325
   1423.98582       0.2837       1.0621    1423.98582       0.2837       1.0621
   1423.97056       0.2491       1.0750    1423.97056       0.2491       1.0750
   1423.95530       0.2952       1.1006    1423.95530       0.2952       1.1006
   1423.94004       0.2607       1.1214    1423.94004       0.2607       1.1214
   1423.92478       0.2856       1.0490    1423.92478       0.2856       1.0490
   1423.90952       0.2826       0.9805    1423.90952       0.2826       0.9805
   1423.89426       0.2769       1.0935    1423.89426       0.2769       1.0935
   1423.87900       0.2941       1.0778    1423.87900       0.2941       1.0778
   1423.86375       0.3006       1.1292    1423.86375       0.3007       1.1292
   1423.84849       0.2287       1.0718    1423.84849       0.2287       1.0718
   1423.83323       0.1730       1.0497    1423.83323       0.1730       1.0497
   1423.81797       0.2220       1.0739    1423.81797       0.2220       1.0739
   1423.80271       0.2184       1.1069    1423.80271       0.2184       1.1069
   1423.78745       0.2159       1.0770    1423.78745       0.2160       1.0770
   1423.77219       0.1818       1.1185    1423.77219       0.1818       1.1185
   1423.75693       0.1540       1.1233    1423.75693       0.1540       1.1233
   1423.74167       0.2196       1.1268    1423.74167       0.2196       1.1268
   1423.72642       0.2628       1.0966    1423.72642       0.2628       1.0966
   1423.71116       0.2245       1.1717    1423.71116       0.2245       1.1717
   1423.69590       0.2160       1.0862    1423.69590       0.2161       1.0862
   1423.68064       0.2114       1.1607    1423.68064       0.2114       1.1607
   1423.66538       0.2745       1.1052    1423.66538       0.2745       1.1052
   1423.65012       0.2449       1.1173    1423.65012       0.2449       1.1173
   1423.63486       0.1776       1.1577    1423.63486       0.1776       1.1577
   1423.61960       0.1982       1.1649    1423.61960       0.1982       1.1649
   1423.60435       0.2353       1.1809    1423.60435       0.2353       1.1809
   1423.58909       0.1954       1.1818    1423.58909       0.1954       1.1818
   1423.57383       0.2271       1.1642    1423.57383       0.2272       1.1642
   1423.55857       0.1992       1.2033    1423.55857       0.1992       1.2033
   1423.54331       0.1484       1.1802    1423.54331       0.1484       1.1802
   1423.52805       0.2010       1.1664    1423.52805       0.2010       1.1664
   1423.51279       0.1904       1.1755    1423.51279       0.1904       1.1755
   1423.49753       0.1559       1.1840    1423.49753       0.1559       1.1840
   1423.48228       0.2202       1.1521    1423.48228       0.2203       1.1521
   1423.46702       0.1762       1.1948    1423.46702       0.1762       1.1948
   1423.45176       0.1479       1.1938    1423.45176       0.1479       1.1938
   1423.43650       0.1768       1.1656    1423.43650       0.1768       1.1656
   1423.42124       0.1210       1.1824    1423.42124       0.1210       1.1824
   1423.40598       0.1530       1.1953    1423.40598       0.1530       1.1953
   1423.39072       0.1703       1.1525    1423.39072       0.1703       1.1525
   1423.37546       0.1612       1.2286    1423.37546       0.1612       1.2286
   1423.36021       0.1679       1.1781    1423.36021       0.1679       1.1781
   1423.34495       0.1686       1.1805    1423.34495       0.1686       1.1805
   1423.32969       0.1037       1.0908    1423.32969       0.1037       1.0908
   1423.31443       0.1080       1.2378    1423.31443       0.1080       1.2378
   1423.29917       0.1785       1.1175    1423.29917       0.1785       1.1175
   1423.28391       0.1478       1.1788    1423.28391       0.1479       1.1788
   1423.26865       0.1617       1.2164    1423.26865       0.1617       1.2164
   1423.25339       0.1138       1.1983    1423.25339       0.1138       1.1983
   1423.23813       0.1547       1.2302    1423.23813       0.1547       1.2302
   1423.22288       0.1216       1.2279    1423.22288       0.1216       1.2279
   1423.20762       0.1205       1.2136    1423.20762       0.1205       1.2136
   1423.19236       0.1357       1.2618    1423.19236       0.1357       1.2618
   1423.17710       0.1277       1.2327    1423.17710       0.1277       1.2327
   1423.16184       0.1309       1.2780    1423.16184       0.1309       1.2780
   1423.14658       0.1165       1.2127    1423.14658       0.1165       1.2127
