#     FILENAME=Skynet_59347_ASTR344_M31_SashaLevina_59818_8698.A.onoff.cal.txt
#     BASENAME=Skynet_59347_ASTR344_M31_SashaLevina_59818_8698
#      CONTROL=SKYNET
#     PROJCODE=Skynet_59347_ASTR344_M31_SashaLevina_59818
#     DATAROOT=/raid/scratch/cyborg/SkynetData
#      DATADIR=/raid/scratch/cyborg
#     DATADIR2=/raid/scratch/cyborg/SkynetData/Skynet_59347_ASTR344_M31_SashaL
#     SCANNAME=2019_06_26_10
#     SRC_NAME=ASTR344_M31_SashaLevina
#     OBSERVER=haverford2_26746
#     DATE_OBS=2021-05-13T08:25:32.880
#        OBSID=59818
#      SCANNUM=8698
#          MJD=59347.351075
#          UTC=30333
#     SCANTYPE=onoff
#     DATAMODE=HIRES
#     RECEIVER=Rx1_2
#      OBSFREQ=1395.0000
# Actual_FREQ1=1421.8000,
# Actual_FREQ2=1390.5500
#    LO1Tuning=6856.1800
#     RFFILTER=1355_1435
#        OBSBW=-15.6250
#     EFFBANDW=15.6250
#        NCHAN=1024
#    STARTCHAN=51
#     STOPCHAN=972
#         TINT=0.9999
#         TBIN=0.00104858
#       ACCLEN=2048 
#     DURATION=233.00
#     EXPOSURE=201.99
#        FOCUS=37.071
#       RA,DEC=00:43:06.44, 41:16:05.96
#      RA(deg)=12.67065
#     DEC(deg)=41.26874
#   WIDTH(deg)=3.0142x0.0145
#    AZIM(deg)=52.8933
#    ELEV(deg)=21.2141
#     COORDREF=RA_DEC_
#         HREF=10.6846
#         VREF=41.2687
#      RADESYS=FK5
#       OFFSYS=RADEC
#      EQUINOX=2000.00
#     IFATTENS=21.00, 13.00
#   BALANCELEV=1.200 
#   POWER_XLYR=[1.54, 1.98] 
#       VELDEF=RADI-OBS 
#     VELOCITY=0.000 
#         NPOL=2 
#      POLMODE=Linear 
#      POLTYPE=XXYY 
#      WARNING=None 
#     NOISECAL=HI 
#       PRECAL=5 
#      POSTCAL=5 
#     CRYOTEMP=15 
#      BOXTEMP=27 
#         TSYS=XX1:34.68, YY1:45.10
#         TSYS=XX2:38.72, YY2:40.73
#         TCAL=XX1:9.17, YY1:10.07
#         TCAL=XX2:9.14, YY2:9.87
# Calibrated spectra: Tsys*(ON-OFF)/OFF 
#                
#                
#Freq1(MHz)         XX1          YY1   Freq2(MHz)       XX2         YY2 
   1426.57600      -0.7042      -0.4800    1395.32600      -0.4851      -0.3487
   1426.56074      -0.7199      -0.4963    1395.31074      -0.4498      -0.3199
   1426.54548      -0.7570      -0.3933    1395.29548      -0.4104      -0.3094
   1426.53022      -0.6789      -0.4334    1395.28022      -0.4734      -0.3289
   1426.51497      -0.7536      -0.4381    1395.26497      -0.5019      -0.3291
   1426.49971      -0.7142      -0.4506    1395.24971      -0.4493      -0.3102
   1426.48445      -0.7536      -0.3806    1395.23445      -0.4997      -0.3543
   1426.46919      -0.7216      -0.3647    1395.21919      -0.5168      -0.2598
   1426.45393      -0.7386      -0.3551    1395.20393      -0.5174      -0.2994
   1426.43867      -0.7963      -0.3798    1395.18867      -0.4287      -0.3488
   1426.42341      -0.7618      -0.4269    1395.17341      -0.4798      -0.3085
   1426.40815      -0.6977      -0.4018    1395.15815      -0.5135      -0.3641
   1426.39290      -0.7220      -0.3140    1395.14290      -0.5641      -0.3741
   1426.37764      -0.7425      -0.4220    1395.12764      -0.5397      -0.3239
   1426.36238      -0.6963      -0.4066    1395.11238      -0.5165      -0.3995
   1426.34712      -0.6659      -0.3523    1395.09712      -0.4399      -0.3546
   1426.33186      -0.6968      -0.3043    1395.08186      -0.4002      -0.4378
   1426.31660      -0.7097      -0.2195    1395.06660      -0.5057      -0.3630
   1426.30134      -0.7207      -0.4459    1395.05134      -0.4719      -0.3791
   1426.28608      -0.7821      -0.4270    1395.03608      -0.4982      -0.3388
   1426.27083      -0.7017      -0.4093    1395.02083      -0.4664      -0.3506
   1426.25557      -0.7071      -0.4290    1395.00557      -0.4588      -0.3335
   1426.24031      -0.7432      -0.4391    1394.99031      -0.5098      -0.3110
   1426.22505      -0.6614      -0.4065    1394.97505      -0.4149      -0.3134
   1426.20979      -0.7771      -0.4696    1394.95979      -0.4586      -0.3688
   1426.19453      -0.7280      -0.4834    1394.94453      -0.4588      -0.3427
   1426.17927      -0.6940      -0.3792    1394.92927      -0.4628      -0.3795
   1426.16401      -0.7690      -0.4222    1394.91401      -0.5153      -0.4299
   1426.14875      -0.6889      -0.3616    1394.89875      -0.4691      -0.3376
   1426.13350      -0.7813      -0.4330    1394.88350      -0.5299      -0.3566
   1426.11824      -0.6925      -0.3660    1394.86824      -0.4414      -0.4383
