#     FILENAME=Skynet_59472_messier_31_62130_10961.A.onoff.cal.txt
#     BASENAME=Skynet_59472_messier_31_62130_10961
#      CONTROL=SKYNET
#     PROJCODE=Skynet_59472_messier_31_62130
#     DATAROOT=/raid/scratch/cyborg/SkynetData
#      DATADIR=/raid/scratch/cyborg
#     DATADIR2=/raid/scratch/cyborg/SkynetData/Skynet_59472_messier_31_62130/C
#     SCANNAME=2019_06_26_10
#     SRC_NAME=messier_31
#     OBSERVER=sdss2_39397
#     DATE_OBS=2021-09-16T00:11:22.120
#        OBSID=62130
#      SCANNUM=10961
#          MJD=59473.0078949
#          UTC=00682
#     SCANTYPE=onoff
#     DATAMODE=HIRES
#     RECEIVER=Rx1_2
#      OBSFREQ=1395.0000
# Actual_FREQ1=1424.4100,
# Actual_FREQ2=1424.4100
#    LO1Tuning=6874.4100
#     RFFILTER=1355_1435
#        OBSBW=-15.6250
#     EFFBANDW=15.6250
#        NCHAN=1024
#    STARTCHAN=51
#     STOPCHAN=972
#         TINT=0.3000
#         TBIN=0.00419430
#       ACCLEN=2048 
#     DURATION=118.50
#     EXPOSURE=99.29
#        FOCUS=37.071
#       RA,DEC=00:43:00.17, 41:16:06.13
#      RA(deg)=12.68220
#     DEC(deg)=41.26873
#   WIDTH(deg)=3.0210x0.0151
#    AZIM(deg)=52.9099
#    ELEV(deg)=21.2509
#     COORDREF=RA_DEC_
#         HREF=10.6846
#         VREF=41.2687
#      RADESYS=FK5
#       OFFSYS=RADEC
#      EQUINOX=2000.00
#     IFATTENS=23.00, 9.00
#   BALANCELEV=1.200 
#   POWER_XLYR=[0.8, 0.56] 
#       VELDEF=RADI-OBS 
#     VELOCITY=0.000 
#         NPOL=2 
#      POLMODE=Linear 
#      POLTYPE=XXYY 
#      WARNING=None 
#     NOISECAL=HI 
#       PRECAL=2 
#      POSTCAL=2 
#     CRYOTEMP=17 
#      BOXTEMP=24 
#         TSYS=XX1:287.94, YY1:319.71
#         TSYS=XX2:287.94, YY2:319.71
#         TCAL=XX1:9.18, YY1:10.14
#         TCAL=XX2:9.18, YY2:10.14
# Calibrated spectra: Tsys*(ON-OFF)/OFF 
#                
#                
#Freq1(MHz)         XX1          YY1   Freq2(MHz)       XX2         YY2 
   1430.14730      -6.5123      -8.9777    1430.14730      -6.5123      -8.9777
   1430.13205      -7.0131      -8.2484    1430.13205      -7.0131      -8.2484
   1430.11679      -6.0386      -9.1538    1430.11679      -6.0386      -9.1538
   1430.10153      -6.0717      -8.3120    1430.10153      -6.0717      -8.3120
   1430.08627      -6.5185      -9.2142    1430.08627      -6.5185      -9.2142
   1430.07101      -6.3441      -9.1620    1430.07101      -6.3441      -9.1620
   1430.05575      -6.6555      -9.6746    1430.05575      -6.6555      -9.6746
   1430.04049      -6.4825      -9.2462    1430.04049      -6.4825      -9.2462
   1430.02523      -6.3941      -8.5231    1430.02523      -6.3941      -8.5231
   1430.00998      -6.0955      -8.6445    1430.00998      -6.0955      -8.6445
   1429.99472      -5.3281      -9.1353    1429.99472      -5.3281      -9.1353
   1429.97946      -6.1100      -9.1022    1429.97946      -6.1100      -9.1022
   1429.96420      -6.2818      -8.2271    1429.96420      -6.2818      -8.2271
   1429.94894      -6.3362      -9.3979    1429.94894      -6.3362      -9.3979
   1429.93368      -6.5036      -9.9466    1429.93368      -6.5036      -9.9466
   1429.91842      -6.3426      -8.4453    1429.91842      -6.3426      -8.4453
   1429.90316      -5.8026      -8.9072    1429.90316      -5.8026      -8.9072
   1429.88791      -6.4349      -8.9455    1429.88791      -6.4349      -8.9455
   1429.87265      -6.7209      -8.8038    1429.87265      -6.7209      -8.8038
   1429.85739      -6.4614      -8.5990    1429.85739      -6.4614      -8.5990
   1429.84213      -6.6411      -9.5137    1429.84213      -6.6411      -9.5137
   1429.82687      -6.0062      -8.6448    1429.82687      -6.0062      -8.6448
   1429.81161      -6.4639      -8.7013    1429.81161      -6.4639      -8.7013
   1429.79635      -6.2065      -8.6710    1429.79635      -6.2065      -8.6710
   1429.78109      -5.5647      -8.8481    1429.78109      -5.5647      -8.8481
   1429.76583      -6.9049      -9.3087    1429.76583      -6.9049      -9.3087
   1429.75058      -6.3138      -9.1683    1429.75058      -6.3138      -9.1683
   1429.73532      -6.6008      -9.0983    1429.73532      -6.6008      -9.0983
   1429.72006      -5.8032      -9.0422    1429.72006      -5.8032      -9.0422
   1429.70480      -6.1195      -9.0593    1429.70480      -6.1195      -9.0593
   1429.68954      -7.0463      -7.8669    1429.68954      -7.0463      -7.8669
   1429.67428      -5.2703      -9.9726    1429.67428      -5.2703      -9.9726
   1429.65902      -6.7259     -10.0742    1429.65902      -6.7259     -10.0742
   1429.64376      -6.2305      -9.7543    1429.64376      -6.2305      -9.7543
   1429.62851      -5.8993      -9.2948    1429.62851      -5.8993      -9.2948
   1429.61325      -5.7110      -9.5201    1429.61325      -5.7110      -9.5201
   1429.59799      -5.8267      -9.3439    1429.59799      -5.8267      -9.3439
   1429.58273      -6.1561      -9.0684    1429.58273      -6.1561      -9.0684
   1429.56747      -5.7553      -9.9140    1429.56747      -5.7553      -9.9140
   1429.55221      -6.4274      -9.2903    1429.55221      -6.4274      -9.2903
   1429.53695      -6.3458      -8.8652    1429.53695      -6.3458      -8.8652
   1429.52169      -6.3332      -9.3389    1429.52169      -6.3332      -9.3389
   1429.50644      -5.8590      -9.1091    1429.50644      -5.8590      -9.1091
   1429.49118      -5.8321      -9.3015    1429.49118      -5.8321      -9.3015
   1429.47592      -5.9127      -9.0882    1429.47592      -5.9127      -9.0882
   1429.46066      -6.0702      -9.4036    1429.46066      -6.0702      -9.4036
   1429.44540      -6.4914      -8.6775    1429.44540      -6.4914      -8.6775
   1429.43014      -6.2419      -9.5395    1429.43014      -6.2419      -9.5395
   1429.41488      -5.6477      -9.4672    1429.41488      -5.6477      -9.4672
   1429.39962      -5.9412      -9.0125    1429.39962      -5.9412      -9.0125
   1429.38437      -6.2157      -9.2995    1429.38437      -6.2157      -9.2995
   1429.36911      -5.9826      -9.0402    1429.36911      -5.9826      -9.0402
   1429.35385      -5.4233      -8.7968    1429.35385      -5.4233      -8.7968
   1429.33859      -6.1715      -9.4020    1429.33859      -6.1715      -9.4020
   1429.32333      -5.6033      -8.7040    1429.32333      -5.6033      -8.7040
   1429.30807      -5.9426      -9.2832    1429.30807      -5.9426      -9.2832
   1429.29281      -5.4303      -9.4418    1429.29281      -5.4303      -9.4418
   1429.27755      -6.4194      -8.6721    1429.27755      -6.4194      -8.6721
   1429.26229      -5.8363      -8.7250    1429.26229      -5.8363      -8.7250
   1429.24704      -6.2418      -8.6415    1429.24704      -6.2418      -8.6415
   1429.23178      -6.3616      -9.8303    1429.23178      -6.3616      -9.8303
   1429.21652      -5.9011      -8.9195    1429.21652      -5.9011      -8.9195
   1429.20126      -5.7387      -9.3127    1429.20126      -5.7387      -9.3127
   1429.18600      -6.2974      -8.1807    1429.18600      -6.2974      -8.1807
   1429.17074      -5.8042      -9.3463    1429.17074      -5.8042      -9.3463
   1429.15548      -6.0824      -8.0946    1429.15548      -6.0824      -8.0946
   1429.14022      -6.0640      -9.5687    1429.14022      -6.0640      -9.5687
   1429.12497      -5.5126      -9.2643    1429.12497      -5.5126      -9.2643
   1429.10971      -6.3923      -9.1635    1429.10971      -6.3923      -9.1635
   1429.09445      -5.7693      -9.2863    1429.09445      -5.7693      -9.2863
   1429.07919      -5.8709      -9.3151    1429.07919      -5.8709      -9.3151
   1429.06393      -5.8936      -9.4483    1429.06393      -5.8936      -9.4483
   1429.04867      -6.5802      -9.4366    1429.04867      -6.5802      -9.4366
   1429.03341      -5.6631      -9.5040    1429.03341      -5.6631      -9.5040
   1429.01815      -6.6393      -9.3750    1429.01815      -6.6393      -9.3750
   1429.00290      -6.9093      -9.7604    1429.00290      -6.9093      -9.7604
   1428.98764      -5.7006      -8.8543    1428.98764      -5.7006      -8.8543
   1428.97238      -6.3281      -9.1042    1428.97238      -6.3281      -9.1042
   1428.95712      -6.5975      -9.3022    1428.95712      -6.5975      -9.3022
   1428.94186      -6.8622      -8.4047    1428.94186      -6.8622      -8.4047
   1428.92660      -5.2567      -8.8525    1428.92660      -5.2567      -8.8525
   1428.91134      -5.5946      -8.8325    1428.91134      -5.5946      -8.8325
   1428.89608      -5.9918      -8.8978    1428.89608      -5.9918      -8.8978
   1428.88083      -5.9814      -8.5431    1428.88083      -5.9814      -8.5431
   1428.86557      -6.5887      -9.4398    1428.86557      -6.5887      -9.4398
   1428.85031      -6.6224     -10.1464    1428.85031      -6.6224     -10.1464
   1428.83505      -6.3878      -8.6332    1428.83505      -6.3878      -8.6332
   1428.81979      -5.1594      -9.5007    1428.81979      -5.1594      -9.5007
   1428.80453      -5.4495      -8.8549    1428.80453      -5.4495      -8.8549
   1428.78927      -5.8149      -8.5071    1428.78927      -5.8149      -8.5071
   1428.77401      -5.5132      -8.6747    1428.77401      -5.5132      -8.6747
   1428.75875      -6.3801      -9.2385    1428.75875      -6.3801      -9.2385
   1428.74350      -5.8774      -8.7151    1428.74350      -5.8774      -8.7151
   1428.72824      -6.0289      -9.4785    1428.72824      -6.0289      -9.4785
   1428.71298      -5.7230      -9.9233    1428.71298      -5.7230      -9.9233
   1428.69772      -6.6155      -9.3135    1428.69772      -6.6155      -9.3135
   1428.68246      -5.8883      -8.6806    1428.68246      -5.8883      -8.6806
   1428.66720      -6.3384      -9.5314    1428.66720      -6.3384      -9.5314
   1428.65194      -6.1229      -9.8674    1428.65194      -6.1229      -9.8674
   1428.63668      -5.2659      -8.7814    1428.63668      -5.2659      -8.7814
   1428.62143      -5.5929      -9.1122    1428.62143      -5.5929      -9.1122
   1428.60617      -5.8987      -8.6059    1428.60617      -5.8987      -8.6059
   1428.59091      -5.8534      -8.9854    1428.59091      -5.8534      -8.9854
   1428.57565      -6.3953      -8.8333    1428.57565      -6.3953      -8.8333
   1428.56039      -5.7736      -8.6998    1428.56039      -5.7736      -8.6998
   1428.54513      -6.3429      -8.3753    1428.54513      -6.3429      -8.3753
   1428.52987      -6.4899      -8.6615    1428.52987      -6.4899      -8.6615
   1428.51461      -6.7503      -9.5291    1428.51461      -6.7503      -9.5291
